# OBJECT NAME          RA        Dec      Epoch   Preferred   Guiding  Guider
#                   HH MM SS   DD MM SS           Pier Side   Star?    Position
#                                                             1-yes    [cm]
NGC7380             22 45 30   57 55 00   1960    E           1        4.3








NGC7331             22 37  0  34 26  0  2000
NGC7380             22 45 30  57 55  0  1960
NGC7419             22 54 20  60 48 54  2000
NGC7510             23 09 00  60 21 00  1960
NGC7538             23 13 46  61 28 21  2000
NGC7635             23 20 48  61 12 06  2000
NGC7654             23 24 48  61 34 59  2000
NGC7753             23 47 05  29 29 00  2000
NGC7790             23 58 24  61 13 00  2000
NGC4080             12 04 51  26 59 46  2000
NSV25616            21 28 45  48 58 42  2000
NovaCyg2001-2       21 03 02  48 45 53  2000
PG1247+554          12 50 05  55 06 00  2000
PGC68029            22 06 17  47 15 11  2000
Pluto               17 53 00 -17 -18 00 2000
Q0957p561           10 01 21  55 53 56  2000
Ras                 17 14 52  14 22 57  2000
Roslund2            19 45 24  23 55 00  2000
Roslund4            20 04 54  29 13 00  2000
RZ_Cas               2 48 47  69 12 54  2000
Saturn               9 24 31  16 34 59  2007
Sirius		        6 45 09 -16 -42 -58  2000  
SN2003gs             2 27 37  -1 -9 -23  2000
SN2003gt            20 32 59   9 52 19  2000
SN2004bd            11 39 43  31 54 33  2000
SN2004bu            15 54 52  21 07 11  2000
SN2004dj             7 37 17  65 35 58  2000
SN2013dr            17 19 31  47 42 04  2000
SN2009ga            23 28 27  22 24 50  2000
SN2009jf            23 04 53  12 20 00  2000
SN2011fs            22 17 19  35 34 50  2000
SN2011ia             9 45 04  64 15 37  2000
SN2011iw            23 34 48  24 45 02  2000
SN2011hr             8 54 46  39 32 16  2000
SN2011ht            10 08 11  51 50 40  2000
SN2011hw            22 26 14  34 12 59  2000
SN2011hx             2 32 08  41 05 01  2000
SN2011ib            11 44 39  35 58  4  2000
SN2011jc             3 38 34  22 33 00  2000
SN2012A             10 25 07  17 09 15  2000
SN2012G             12 39 36  16 35 12  2000
SN2012O             13 00 40  27 55 24  2000
SN2012P             14 59 59   1 53 24  2000
SN2012T             14 01 42  33 49 44  2000
SN2012cg            06 32 24  04 52 00  2000
SN2013dy            22 18 18  40 34 09  2000
SN2014J             09 55 52  69 40 47  2000
SN2015ar            01 07 21  32 24 00  2000
SN2016bln           13 34 46  13 51 15  2000
SN2016bmd           07 20 24  32 51 03  2000
Stock8              05 28 07  34 25 24  2000
Stock23             03 16 11  60 06 54  2000
SY_Equ              21 23 29   9 55 55  2000
T_Cephei            21 09 32  68 29 27  2000
Trumpler_1          01 35 42  61 17 00  2000
TS01                11 53 25  59 39 57  2000
WR124               19 11 31  16 51 38  2000
WD1145+017          11 48 34   1 28 59  2000
Uran                23 32 22  -3 -51 -08  2000
V2367_Cyg           19 34 46  45 54 16  2000
V357Her             18 44 32  12 55 32  2000
V404_Cyg            20 24 04  33 52 02  2000
V380_Cyg            19 50 37  40 35 59  2000
V1061_Cyg           21 07 21  52 02 58  2000
V432_Aur	    05 37 33  37 05 12  2000
Venus                5 47 00  25 52 00  2004
W_Vir               13 26 02  -3 22 43  2000
%
% Pole Keplera : prosze wpisywac wg rektascensji !!!
%
ASAS175245+0700.7   17 52 45  07 00 42  2000
ASAS184408+4426.8   18 44 08  44 26 48  2000
ASAS184625+4347.6   18 46 25  43 47 42  2000
ASAS184756+4249.4   18 47 56  42 49 24  2000
ASAS184924+4714.1   18 49 24  47 14 06  2000
ASAS185846+4109.9   18 58 46  41 09 54  2000
ASAS185953+3908.4   18 59 53  39 08 24  2000
ASAS185953+3916.1   18 59 53  39 16 06  2000
ASAS190049+4359.5   19 00 49  43 59 30  2000
ASAS190635+4327.6   19 06 35  43 27 10  2000
ASAS190737+4640.5   19 07 37  46 40 30  2000
ASAS190751+4629.2   19 07 51  46 29 12  2000
ASAS191404+4456.2   19 14 04  44 56 12  2000 
ASAS191500+4113.8   19 15 00  41 13 48  2000
ASAS191525+5106.4   19 15 25  51 06 24  2000
ASAS191704+5115.4   19 17 04  51 15 24  2000
ASAS192016+4820.3   19 20 16  48 20 18  2000
ASAS192210+5048.7   19 22 10  50 48 42  2000
ASAS192406+4432.8   19 24 06  44 32 48  2000
ASAS192410+5010.5   19 24 10  50 10 30  2000
ASAS192811+4856.6   19 28 11  48 56 36  2000
ASAS192824+4344.9   19 28 24  43 44 54  2000
ASAS192826+3939.7   19 28 26  39 39 42  2000
ASAS192907+4044.6   19 29 07  40 44 36  2000
ASAS193415+4504.5   19 34 15  45 04 30  2000
ASAS193749+4614.3   19 37 49  46 14 18  2000
ASAS194134+4649.1   19 41 34  46 49  6  2000
ASAS194311+5053.8   19 43 11  50 53 48  2000
ASAS194327+3855.2   19 43 27  38 55 12  2000
ASAS194334+4406.3   19 43 34  44  6 18  2000
ASAS194355+0950.5   19 43 55  09 50 30  2000
ASAS194455+4802.6   19 44 55  48  2 36  2000 
ASAS194751+4400.8   19 47 51  44  0 48  2000
ASAS194803+4146.9   19 48 03  41 46 54  2000
ASAS194905+4024.6   19 49 05  40 24 36  2000
ASAS194930+4640.0   19 49 30  46 40 00  2000
ASAS195108+4815.0   19 51 08  48 15 00  2000
ASAS195114+4327.7   19 51 14  43 27 42  2000
ASAS195230+4749.1   19 52 30  47 49 06  2000
ASAS195237+4221.7   19 52 37  42 21 42  2000
ASAS195342+4758.5   19 53 42  47 58 30  2000
ASAS195927+4650.5   19 59 27  46 50 30  2000
ASAS200042+4548.0   20 00 42  45 48 00  2000
ASAS211314+0330.4   21 13 14  03 30 24  2000
%---
ASAS192620+3855.5   19 26 20  38 55 30  2000
ASAS195743+4657.0   19 57 43  46 57 00  2000
ASAS185859+4234.4   18 58 59  42 34 24  2000
ASAS185443+4340.4   18 54 43  43 40 24  2000
ASAS192023+4659.2   19 20 23  46 58 12  2000
ASAS193043+3719.1   19 30 43  37 19 06  2000
ASAS192622+4915.5   19 26 22  49 15 30  2000
ASAS194028+4844.0   19 40 28  48 44 00  2000
ASAS194436+4739.2   19 44 36  47 39 12  2000
ASAS194528+4337.7   19 45 28  43 37 42  2000
ASAS194654+4504.8   19 46 54  45 04 48  2000
ASAS195131+4941.7   19 51 31  49 41 42  2000
ASAS195751+4512.7   19 57 51  45 12 42  2000
ASAS200116+4432.1   20 01 16  44 32 06  2000
ASASSN13ck          00 11 34  04 51 23  2000
ASASSN13dd           9  7 37   3 23 40  2000   
%Planets
KELT-16b            20 57 04  31 39 40  2000
WASP-33b             2 26 51  37 33 03  2000
WASP-12b             6 30 33  29 40 20  2000
WASP-14b            14 33 06  21 53 41  2000
HAT-P-2b            16 20 36  41 02 53  2000
%
M31                 00 43 27  41 20 16  2000
SN_Mrk477           14 40 38  53 30 14  2000
PM1                 22 18 48  63 16 00  2000
Markarian50         23 15 18  60 28 00  2000 
Tr2                 02 36 53  55 54 56  2000
NEO14JO25           13 20 31  34 43 10  2000
C2015V2             14 48 16  24 44 11  2000
Albireo             19 30 43  27 57 35  2000
BH_Oph              18 15 51  12 05 44  2000
BX_Del              20 21 19  18 26 16  2000
AU_Peg              21 24 00  18 16 44  2000
Kojimaevent         05 07 43  24 47 56  2000
WY_Cnc              09 01 55  26 41 23  2000
UW_LMi              10 43 30  28 41 09  2000
V948_Her            17 22 58  29 20 43  2000
V1490_Cyg           20 50 54  44 21 01  2000
V743_Cep            22 18 06  55 54 16  2000
KIC8462852          20 06 15  44 27 25  2000
KIC9832227          19 29 16  46 37 20  2000
SN2020faa	        14 47 09  72 44 11  2000
Gaia19dke           19 25 59  28 24 25  2000
HD37737             05 42 31  36 12 00  2000
55UMa               11 19 08  38 11 09  2000
